objectid,filename,title,creator,date,source,identifier,type,format
gbby-45g094,http://archives.nd.edu/Bagby/GBBY-45g094.jpg,GBBY 45G/094: Freshman Football Team photos - 1923,University of Notre Dame Archives,1923,http://archives.nd.edu/Bagby/GBBY-45g094.jpg,gbby-45g094,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g095,http://archives.nd.edu/Bagby/GBBY-45g095.jpg,GBBY 45G/095: Football Game Scene (Unidentified game) - 1923,University of Notre Dame Archives,1923,http://archives.nd.edu/Bagby/GBBY-45g095.jpg,gbby-45g095,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g096,http://archives.nd.edu/Bagby/GBBY-45g096.jpg,GBBY 45G/096: Football Game Scene - 1930?,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g096.jpg,gbby-45g096,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g097,http://archives.nd.edu/Bagby/GBBY-45g097.jpg,GBBY 45G/097: Football Game Scene - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g097.jpg,gbby-45g097,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g098,http://archives.nd.edu/Bagby/GBBY-45g098.jpg,"GBBY 45G/098: Football Game Scene [this photo was published in the 1931 Dome yearbook, page 329] - 1930",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g098.jpg,gbby-45g098,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g099,http://archives.nd.edu/Bagby/GBBY-45g099.jpg,GBBY 45G/099: Football Game Scene - Notre Dame vs. Pennsylvania? - 1930?,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g099.jpg,gbby-45g099,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g100,http://archives.nd.edu/Bagby/GBBY-45g100.jpg,GBBY 45G/100: Football Game Scene - Notre Dame vs. Pennsylvania? - 1930?,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g100.jpg,gbby-45g100,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g101,http://archives.nd.edu/Bagby/GBBY-45g101.jpg,GBBY 45G/101: Football Game Scene - Notre Dame vs. Pennsylvania - 1930/1108,University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g101.jpg,gbby-45g101,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g102,http://archives.nd.edu/Bagby/GBBY-45g102.jpg,"GBBY 45G/102: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Former Football Coach Frank Hering Giving the Dedication Address - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g102.jpg,gbby-45g102,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g103,http://archives.nd.edu/Bagby/GBBY-45g103.jpg,"GBBY 45G/103: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Knute Rockne at Trophy Presentation - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g103.jpg,gbby-45g103,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g104,http://archives.nd.edu/Bagby/GBBY-45g104.jpg,"GBBY 45G/104: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Knute Rockne holding a Trophy - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g104.jpg,gbby-45g104,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g105,http://archives.nd.edu/Bagby/GBBY-45g105.jpg,"GBBY 45G/105: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Flag Raising Ceremony - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g105.jpg,gbby-45g105,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g106,http://archives.nd.edu/Bagby/GBBY-45g106.jpg,"GBBY 45G/106: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Former Football Coach Frank Hering Giving the Dedication Address - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g106.jpg,gbby-45g106,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g107,http://archives.nd.edu/Bagby/GBBY-45g107.jpg,"GBBY 45G/107: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Officials and Rev. Charles O'Donnell - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g107.jpg,gbby-45g107,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g108,http://archives.nd.edu/Bagby/GBBY-45g108.jpg,"GBBY 45G/108: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Officials - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g108.jpg,gbby-45g108,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g109,http://archives.nd.edu/Bagby/GBBY-45g109.jpg,"GBBY 45G/109: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Notre Dame Marching Band on Field - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g109.jpg,gbby-45g109,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g110,http://archives.nd.edu/Bagby/GBBY-45g110.jpg,"GBBY 45G/110: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Navy Team Goat Mascot - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g110.jpg,gbby-45g110,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g111,http://archives.nd.edu/Bagby/GBBY-45g111.jpg,"GBBY 45G/111: Football Game Scene - Dedication of Notre Dame Stadium, Notre Dame vs. Navy - Notre Dame Mascot? Irish Setter Dog - 1930/1011",University of Notre Dame Archives,1930,http://archives.nd.edu/Bagby/GBBY-45g111.jpg,gbby-45g111,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g112,http://archives.nd.edu/Bagby/GBBY-45g112.jpg,GBBY 45G/112: Football Game Scene (Unidentified Game) - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g112.jpg,gbby-45g112,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g113,http://archives.nd.edu/Bagby/GBBY-45g113.jpg,GBBY 45G/113: Football Game Scene (Unidentified Game) - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g113.jpg,gbby-45g113,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g114,http://archives.nd.edu/Bagby/GBBY-45g114.jpg,GBBY 45G/114: Football Game Scene (Unidentified Game) - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g114.jpg,gbby-45g114,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g115,http://archives.nd.edu/Bagby/GBBY-45g115.jpg,GBBY 45G/115: Football Game Scene (Unidentified Game) - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g115.jpg,gbby-45g115,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g116,http://archives.nd.edu/Bagby/GBBY-45g116.jpg,GBBY 45G/116: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g116.jpg,gbby-45g116,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g117,http://archives.nd.edu/Bagby/GBBY-45g117.jpg,GBBY 45G/117: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g117.jpg,gbby-45g117,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g118,http://archives.nd.edu/Bagby/GBBY-45g118.jpg,GBBY 45G/118: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g118.jpg,gbby-45g118,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g119,http://archives.nd.edu/Bagby/GBBY-45g119.jpg,GBBY 45G/119: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g119.jpg,gbby-45g119,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g120,http://archives.nd.edu/Bagby/GBBY-45g120.jpg,GBBY 45G/120: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g120.jpg,gbby-45g120,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g121,http://archives.nd.edu/Bagby/GBBY-45g121.jpg,GBBY 45G/121: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g121.jpg,gbby-45g121,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g122,http://archives.nd.edu/Bagby/GBBY-45g122.jpg,GBBY 45G/122: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g122.jpg,gbby-45g122,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g123,http://archives.nd.edu/Bagby/GBBY-45g123.jpg,GBBY 45G/123: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g123.jpg,gbby-45g123,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g124,http://archives.nd.edu/Bagby/GBBY-45g124.jpg,GBBY 45G/124: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g124.jpg,gbby-45g124,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g125,http://archives.nd.edu/Bagby/GBBY-45g125.jpg,GBBY 45G/125: Football Game Scene - Notre Dame vs. Texas - Francis (Mike) Layden - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g125.jpg,gbby-45g125,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g126,http://archives.nd.edu/Bagby/GBBY-45g126.jpg,GBBY 45G/126: Football Game Scene - Notre Dame vs. Texas - 1934,University of Notre Dame Archives,1934,http://archives.nd.edu/Bagby/GBBY-45g126.jpg,gbby-45g126,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g127,http://archives.nd.edu/Bagby/GBBY-45g127.jpg,GBBY 45G/127: Football Game Scene vs. Northwestern - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g127.jpg,gbby-45g127,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g128,http://archives.nd.edu/Bagby/GBBY-45g128.jpg,GBBY 45G/128: Football Game Scene vs. Northwestern - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g128.jpg,gbby-45g128,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g129,http://archives.nd.edu/Bagby/GBBY-45g129.jpg,GBBY 45G/129: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g129.jpg,gbby-45g129,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g130,http://archives.nd.edu/Bagby/GBBY-45g130.jpg,GBBY 45G/130: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g130.jpg,gbby-45g130,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g131,http://archives.nd.edu/Bagby/GBBY-45g131.jpg,GBBY 45G/131: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g131.jpg,gbby-45g131,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g132,http://archives.nd.edu/Bagby/GBBY-45g132.jpg,GBBY 45G/132: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g132.jpg,gbby-45g132,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g133,http://archives.nd.edu/Bagby/GBBY-45g133.jpg,GBBY 45G/133: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g133.jpg,gbby-45g133,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g134,http://archives.nd.edu/Bagby/GBBY-45g134.jpg,GBBY 45G/134: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g134.jpg,gbby-45g134,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g135,http://archives.nd.edu/Bagby/GBBY-45g135.jpg,GBBY 45G/135: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g135.jpg,gbby-45g135,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g136,http://archives.nd.edu/Bagby/GBBY-45g136.jpg,GBBY 45G/136: Football Game Scene - Notre Dame vs. Ohio State - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g136.jpg,gbby-45g136,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g137,http://archives.nd.edu/Bagby/GBBY-45g137.jpg,GBBY 45G/137: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g137.jpg,gbby-45g137,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g138,http://archives.nd.edu/Bagby/GBBY-45g138.jpg,GBBY 45G/138: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g138.jpg,gbby-45g138,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g139,http://archives.nd.edu/Bagby/GBBY-45g139.jpg,GBBY 45G/139: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g139.jpg,gbby-45g139,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g140,http://archives.nd.edu/Bagby/GBBY-45g140.jpg,GBBY 45G/140: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g140.jpg,gbby-45g140,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g141,http://archives.nd.edu/Bagby/GBBY-45g141.jpg,GBBY 45G/141: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g141.jpg,gbby-45g141,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g142,http://archives.nd.edu/Bagby/GBBY-45g142.jpg,GBBY 45G/142: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g142.jpg,gbby-45g142,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g143,http://archives.nd.edu/Bagby/GBBY-45g143.jpg,GBBY 45G/143: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g143.jpg,gbby-45g143,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g144,http://archives.nd.edu/Bagby/GBBY-45g144.jpg,GBBY 45G/144: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g144.jpg,gbby-45g144,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g145,http://archives.nd.edu/Bagby/GBBY-45g145.jpg,GBBY 45G/145: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g145.jpg,gbby-45g145,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g146,http://archives.nd.edu/Bagby/GBBY-45g146.jpg,GBBY 45G/146: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g146.jpg,gbby-45g146,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g147,http://archives.nd.edu/Bagby/GBBY-45g147.jpg,GBBY 45G/147: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g147.jpg,gbby-45g147,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g148,http://archives.nd.edu/Bagby/GBBY-45g148.jpg,GBBY 45G/148: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g148.jpg,gbby-45g148,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g149,http://archives.nd.edu/Bagby/GBBY-45g149.jpg,GBBY 45G/149: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g149.jpg,gbby-45g149,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g150,http://archives.nd.edu/Bagby/GBBY-45g150.jpg,GBBY 45G/150: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g150.jpg,gbby-45g150,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g151,http://archives.nd.edu/Bagby/GBBY-45g151.jpg,GBBY 45G/151: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g151.jpg,gbby-45g151,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g152,http://archives.nd.edu/Bagby/GBBY-45g152.jpg,GBBY 45G/152: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g152.jpg,gbby-45g152,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g153,http://archives.nd.edu/Bagby/GBBY-45g153.jpg,GBBY 45G/153: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g153.jpg,gbby-45g153,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g154,http://archives.nd.edu/Bagby/GBBY-45g154.jpg,GBBY 45G/154: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g154.jpg,gbby-45g154,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g155,http://archives.nd.edu/Bagby/GBBY-45g155.jpg,GBBY 45G/155: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g155.jpg,gbby-45g155,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g156,http://archives.nd.edu/Bagby/GBBY-45g156.jpg,GBBY 45G/156: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g156.jpg,gbby-45g156,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g157,http://archives.nd.edu/Bagby/GBBY-45g157.jpg,GBBY 45G/157: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g157.jpg,gbby-45g157,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g158,http://archives.nd.edu/Bagby/GBBY-45g158.jpg,GBBY 45G/158: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g158.jpg,gbby-45g158,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g159,http://archives.nd.edu/Bagby/GBBY-45g159.jpg,GBBY 45G/159: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g159.jpg,gbby-45g159,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g160,http://archives.nd.edu/Bagby/GBBY-45g160.jpg,GBBY 45G/160: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g160.jpg,gbby-45g160,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g161,http://archives.nd.edu/Bagby/GBBY-45g161.jpg,GBBY 45G/161: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g161.jpg,gbby-45g161,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g162,http://archives.nd.edu/Bagby/GBBY-45g162.jpg,GBBY 45G/162: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g162.jpg,gbby-45g162,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g163,http://archives.nd.edu/Bagby/GBBY-45g163.jpg,GBBY 45G/163: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g163.jpg,gbby-45g163,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g164,http://archives.nd.edu/Bagby/GBBY-45g164.jpg,GBBY 45G/164: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g164.jpg,gbby-45g164,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g165,http://archives.nd.edu/Bagby/GBBY-45g165.jpg,GBBY 45G/165: Football Game Scene - Notre Dame vs. Carnegie Tech - 1936,University of Notre Dame Archives,1936,http://archives.nd.edu/Bagby/GBBY-45g165.jpg,gbby-45g165,Image;StillImage;Glassplatenegative,image/jpeg
